pitcher,pitch_type,firstx,firsty,secondx,secondy,finalx,finaly,hit_type,called_strike,foul,swinging_strike,ball,in_zone
Yamamoto,FC,588.0,423.0,640.2167482551517,540.1968021554807,640.2167482551517,540.1968021554807,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,592.7030047842993,469.09986517756806,594.1983588899542,528.5400483031915,false,True,False,False,False,True
Yamamoto,FC,588.0,423.0,651.2291649788907,571.6692703557035,651.2291649788907,571.6692703557035,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,564.2947866923514,513.9707812424647,556.7575440845284,587.6779939884149,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,573.1531973462692,444.7976116811176,573.1531973462692,444.7976116811176,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,656.0634264144385,494.47277120240926,656.0634264144385,494.47277120240926,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,592.071571735887,485.2191733690757,593.3661571745523,549.7846061574161,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,569.9649578027863,560.8450043347248,569.9649578027863,560.8450043347248,DOUBLE,False,False,False,False,False
Yamamoto,FS,588.0,423.0,599.3613290098637,510.55415604614154,598.7595779702459,575.71129491697,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,585.5990637557352,556.0109793523295,585.5990637557352,556.0109793523295,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,591.9906498198729,491.29573408269044,593.2595055548913,557.7932529368796,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,582.0385780840273,401.41768250366596,572.6793678381564,402.01916323312605,false,False,False,True,False,True
rokisasaki,FS,598.0,404.0,583.9722427800715,504.4216970436974,573.0301336386682,573.6701628731149,false,False,False,False,True,False
rokisasaki,FF,598.0,404.0,575.4735067382192,471.6983882449653,575.4735067382192,471.6983882449653,false,True,False,False,False,True
rokisasaki,FS,598.0,404.0,610.2732300481914,523.086831005581,619.1061250876627,598.2700100625248,false,False,False,False,True,False
rokisasaki,FS,598.0,404.0,630.0928657086264,516.4632555120972,641.2380362791488,589.5404212302153,false,False,False,False,True,False
rokisasaki,FF,598.0,404.0,663.114292793286,569.0086937818885,663.114292793286,569.0086937818885,false,False,False,False,True,False
rokisasaki,FF,598.0,404.0,588.5141875825229,441.7904196074093,588.5141875825229,441.7904196074093,false,True,False,False,False,True
rokisasaki,FS,598.0,404.0,621.5503884485988,525.455075038467,632.1924913811653,601.3912542729976,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,570.6033584317848,529.6026296041512,558.442201117136,600.8163672767755,false,False,False,True,False,False
Yamamoto,FC,588.0,423.0,647.2888551994336,515.1991216495528,647.2888551994336,515.1991216495528,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,633.9521775118528,517.7146222322589,642.3454484829668,585.148482688734,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,557.1354277360408,440.0790712889401,539.8580822076113,452.9732178994515,false,False,False,True,False,False
Yamamoto,FC,588.0,423.0,645.1945808618144,449.7231685794524,645.1945808618144,449.7231685794524,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,555.336588198295,386.1602988079119,537.4872887358271,381.91058495063373,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,578.3926533308808,507.58578416901076,570.9943702229533,571.7991079094791,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,584.7689846401065,411.0131844626729,576.2779267438505,414.66562386819515,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,631.2713492774036,529.4529907557151,631.2713492774036,529.4529907557151,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,625.8056015950368,494.722400643281,633.5029169718483,558.7897146077162,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,562.5396627014115,414.9871590600629,540.339155739251,421.21737445704014,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,645.5273241854374,527.922211943735,662.0627702695789,598.6016487676536,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,688.4429458348762,514.5808017401364,688.4429458348762,514.5808017401364,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,576.8970175604505,390.577301464758,565.9030112658767,387.73200528522773,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,625.8336914313637,450.37665440320455,625.8336914313637,450.37665440320455,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,595.061583651384,378.1298642190477,589.843131439212,371.326816082217,false,False,False,True,False,False
Yamamoto,FC,588.0,423.0,707.4213035184683,439.86671558354607,707.4213035184683,439.86671558354607,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,604.0996425290198,504.5445820349694,611.7808965602773,603.7692754935291,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,563.6301248339204,498.8494256739276,555.8815482206132,567.748694951913,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,572.9061481857938,376.22157088686606,560.6432163471829,368.81176719694776,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,583.2628699478803,397.5711930141741,570.9495526494403,395.49212706176183,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,619.6787100674253,515.4893513871082,629.7511831636293,589.6794044031976,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,633.9685523360698,450.3001380639662,633.9685523360698,450.3001380639662,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,552.154108801649,512.2218413650401,526.3690899434611,577.9092327452602,false,False,True,False,False,False
Yamamoto,CB,588.0,423.0,564.8306492505692,500.1921193030565,557.4637879868548,569.5183076515174,false,False,False,False,True,False
Yamamoto,FC,588.0,423.0,649.8131514987158,478.1278361786272,649.8131514987158,478.1278361786272,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,615.0408446854109,468.37699720985023,623.6386752161592,527.5873392800314,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,562.4602168512162,517.5280309320075,554.3396596030998,592.3662967327739,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,622.6910423769882,474.5425772607045,639.2423855901336,559.4531007181148,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,637.9817698167441,534.2531111163419,652.43635128232,606.9455027435065,HOME RUN,False,False,False,False,False
jacobdegrom,FF,595.0,427.0,619.0879656266884,373.7006575682298,619.0879656266884,373.7006575682298,false,False,False,False,True,False
jacobdegrom,FF,595.0,427.0,574.0079569913744,402.20142416575754,574.0079569913744,402.20142416575754,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,683.0239398745841,569.8469345648583,683.0239398745841,569.8469345648583,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,619.3801463128553,400.07022478831016,621.8939555350875,400.24327167190637,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,597.2418859854985,464.9315268295101,600.1804099263088,523.046356878025,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,616.3914116658791,530.6624041959363,625.4186646556365,609.6768381883635,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,573.187369701498,507.2112858970023,557.2202528099559,571.3055352256227,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,575.8915092474704,465.09938987411346,570.1144621336814,545.5045014225062,false,True,False,False,False,True
chrissale,SL,701.0,449.0,664.3012184034992,482.4882935691801,570.3466133888088,574.0858758914778,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,589.9476455059831,597.846818453426,589.9476455059831,597.846818453426,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,598.1592908209536,471.8747184770963,599.3748265389339,526.4747148391078,false,True,False,False,False,True
jacobdegrom,SL,595.0,427.0,620.1510084009635,558.6839369215055,620.1510084009635,558.6839369215055,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,572.8807333953882,417.4306935857554,560.6097207418686,423.12362604952756,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,657.5842818916655,569.8732531290907,657.5842818916655,569.8732531290907,false,True,False,False,False,False
Yamamoto,FF,588.0,423.0,618.8120004803546,532.4213810292841,618.8120004803546,532.4213810292841,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,620.4168882783847,520.5997660212323,620.4168882783847,520.5997660212323,HOME RUN,False,False,False,False,False
Yamamoto,FS,588.0,423.0,591.6316097934063,511.3553095114558,580.9571762606682,599.2121085289415,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,560.9384551131982,505.54030232582323,538.4246312580366,591.0111692670606,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,681.0119925858693,503.06171322153506,681.0119925858693,503.06171322153506,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,614.7108137872943,505.0188001858992,611.2322946888195,590.2756916936148,HOME RUN,False,False,False,False,False
Yamamoto,CB,588.0,423.0,566.560028312671,504.82915253456093,557.4014951274652,589.156848406593,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,664.3619962116957,597.2837048066868,664.3619962116957,597.2837048066868,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,575.4724331381838,579.197776084531,575.4724331381838,579.197776084531,false,False,True,False,False,False
Yamamoto,FF,588.0,423.0,600.2844037613722,427.7624417908752,600.2844037613722,427.7624417908752,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,561.2127605314606,449.50325409434345,543.1614546357335,557.5539710301209,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,619.5889857127914,501.9451676729636,640.8760781997594,645.3352865981385,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,574.0256012365982,512.5730536822272,571.0881487946519,544.5449996516725,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,568.369583905881,541.2105038638314,541.1050279442497,641.3170669098054,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,642.7293605703004,500.34434297342443,642.7293605703004,500.34434297342443,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,628.1198618506918,505.86266468033125,645.9826163626424,539.4104397202203,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,623.6774492144084,538.0927608492118,623.6774492144084,538.0927608492118,false,False,True,False,False,False
jacobdegrom,FF,595.0,427.0,625.7794019426645,527.812624185332,625.7794019426645,527.812624185332,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,560.5250714200072,595.2525500134851,560.5250714200072,595.2525500134851,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,632.1235307699267,528.7415945941472,650.7550141290554,566.6822636949861,false,False,True,False,False,False
jacobdegrom,SL,595.0,427.0,683.814290424686,498.63195783768003,712.3707148518084,530.7913930703663,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,663.0835899554451,530.4771760899156,663.0835899554451,530.4771760899156,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,576.497247912452,602.5642658632036,576.497247912452,602.5642658632036,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,603.0095493331628,497.2522909775688,616.0509707171057,529.1468217597977,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,659.8462741651122,620.4020828667526,659.8462741651122,620.4020828667526,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,572.5512371661388,482.5984373162427,572.5512371661388,482.5984373162427,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,554.3577173577742,463.71076793209124,554.3577173577742,463.71076793209124,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,668.6493521176944,497.414049538661,668.6493521176944,497.414049538661,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,686.9906423697755,533.9130672177653,686.9906423697755,533.9130672177653,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,661.9052702477289,545.828626764658,661.9052702477289,545.828626764658,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,629.1056364281987,388.4817778673076,629.1056364281987,388.4817778673076,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,620.1379650251982,527.5045997073767,620.1379650251982,527.5045997073767,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,544.3897621433334,472.74530253476263,544.3897621433334,472.74530253476263,false,True,False,False,False,False
jacobdegrom,CH,595.0,427.0,600.146255850597,593.5548351738388,600.146255850597,593.5548351738388,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,682.0808673662629,495.1375928971985,710.3044639956191,526.6260887524027,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,630.4867105453358,532.6415832439869,630.4867105453358,532.6415832439869,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,668.4211937654602,549.360752945463,668.4211937654602,549.360752945463,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,592.0701062852476,360.5604856104572,592.0701062852476,360.5604856104572,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,698.3049753407215,505.5644442932965,729.6436996370486,539.0549592003036,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,537.4842416852653,557.2928441893548,537.4842416852653,557.2928441893548,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,635.214443689719,512.8176243997076,635.214443689719,512.8176243997076,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,518.4335792961383,624.044066940647,518.4335792961383,624.044066940647,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,587.594187106107,475.0859238170507,587.594187106107,475.0859238170507,false,True,False,False,False,True
jacobdegrom,CH,595.0,427.0,559.7391960310131,562.9140671752137,559.7391960310131,562.9140671752137,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,583.6473177949416,496.23970497695643,583.6473177949416,496.23970497695643,false,False,True,False,False,False
jacobdegrom,SL,595.0,427.0,706.0474296067348,506.8287243020397,738.8727523362257,540.5619886804036,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,567.4272882608317,483.2089932655591,567.4272882608317,483.2089932655591,false,True,False,False,False,True
jacobdegrom,SL,595.0,427.0,579.805909579603,499.8092254851784,579.805909579603,499.8092254851784,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,655.7593172580365,528.2079974011558,655.7593172580365,528.2079974011558,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,593.9821963838892,486.0918079721032,593.9821963838892,486.0918079721032,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,592.4929399836028,419.2028578738909,592.4929399836028,419.2028578738909,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,627.3325560404894,496.83856910161865,627.3325560404894,496.83856910161865,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,693.9112420427874,537.716956049495,693.9112420427874,537.716956049495,false,False,False,True,False,True
chrissale,FF,701.0,449.0,740.8655694547425,582.6574321857344,740.8655694547425,582.6574321857344,false,False,False,True,False,False
chrissale,SL,701.0,449.0,628.6493980513737,475.6287399985125,479.57103231188944,574.4182235736001,false,False,False,False,True,False
chrissale,FF,701.0,449.0,524.4689331241212,560.7563934969235,524.4689331241212,560.7563934969235,false,False,False,True,False,False
chrissale,SL,701.0,449.0,641.2722101345146,506.05475147259176,548.2581875590784,591.319386376334,false,False,False,False,True,False
chrissale,FF,701.0,449.0,675.4803912646013,530.0167591204633,675.4803912646013,530.0167591204633,false,True,False,False,False,True
chrissale,FF,701.0,449.0,613.5784484878877,450.14754690909984,613.5784484878877,450.14754690909984,false,True,False,False,False,True
chrissale,FF,701.0,449.0,628.4761669936656,404.3864402142779,628.4761669936656,404.3864402142779,false,False,False,True,False,True
chrissale,FF,701.0,449.0,534.0302839174908,543.8074752865891,534.0302839174908,543.8074752865891,false,False,False,False,True,False
chrissale,FF,701.0,449.0,543.4540906198832,454.71358656535716,543.4540906198832,454.71358656535716,false,True,False,False,False,False
chrissale,FF,701.0,449.0,641.8450409212794,479.7890833678363,641.8450409212794,479.7890833678363,false,False,False,True,False,True
chrissale,SL,701.0,449.0,687.2258753442214,493.0584059401225,590.5709980576605,607.4467089297035,false,False,False,True,False,False
chrissale,FF,701.0,449.0,640.4347791981212,426.5451046815273,640.4347791981212,426.5451046815273,false,True,False,False,False,True
jacobdegrom,SL,595.0,427.0,604.9849715463574,517.1296809272739,604.9849715463574,517.1296809272739,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,625.3905035280937,584.116113075612,625.3905035280937,584.116113075612,false,False,True,False,False,False
jacobdegrom,SL,595.0,427.0,681.1818913047254,484.64911001073335,701.4655631037604,504.67523737580575,false,True,False,False,False,True
jacobdegrom,CH,595.0,427.0,559.3765936211629,621.3242959404495,559.3765936211629,621.3242959404495,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,627.3301528501133,374.3577097991007,627.3301528501133,374.3577097991007,false,False,False,False,True,False
jacobdegrom,CH,595.0,427.0,543.5064652681804,610.3384455051694,543.5064652681804,610.3384455051694,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,603.4455782829724,619.4201222919226,603.4455782829724,619.4201222919226,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,627.626987055961,415.4452184187659,627.626987055961,415.4452184187659,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,651.977124336621,601.4871741422621,651.977124336621,601.4871741422621,false,False,False,True,False,False
jacobdegrom,SL,595.0,427.0,664.346935962601,530.8098926633269,689.1655096195589,569.1476876060912,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,645.2713763506042,562.6856029254435,645.2713763506042,562.6856029254435,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,602.8986144966726,482.27920458591103,602.8986144966726,482.27920458591103,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,623.0391036954103,413.89730485477173,623.0391036954103,413.89730485477173,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,607.6071821270898,402.306373860499,607.6071821270898,402.306373860499,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,722.3366843543677,503.0907359900027,722.3366843543677,503.0907359900027,false,False,False,False,True,False
jacobdegrom,SL,595.0,427.0,575.3008055354902,521.7035944664814,575.3008055354902,521.7035944664814,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,669.6704566100884,532.6553591596992,669.6704566100884,532.6553591596992,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,530.2077272933673,621.2272892903387,530.2077272933673,621.2272892903387,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,575.5856414611857,476.07818160386205,575.5856414611857,476.07818160386205,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,601.8798091970634,415.1660939803264,601.8798091970634,415.1660939803264,false,False,True,False,False,False
jacobdegrom,CH,595.0,427.0,604.1756249167321,554.2457831375109,604.1756249167321,554.2457831375109,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,572.8458449796067,503.16938546924,562.6338077076934,647.3844766708429,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,639.117853521023,566.2173302234795,639.117853521023,566.2173302234795,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,639.2311319891501,469.85817443816677,639.2311319891501,469.85817443816677,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,630.3840049650589,558.7227150333838,630.3840049650589,558.7227150333838,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,594.6745467765243,472.73368318253074,594.6745467765243,472.73368318253074,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,596.165619786937,509.1707620382392,596.165619786937,509.1707620382392,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,710.4838915643419,475.85346195634736,710.4838915643419,475.85346195634736,false,False,False,False,True,False
Yamamoto,FC,588.0,423.0,714.7165460344587,520.2400326116474,714.7165460344587,520.2400326116474,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,584.163451248474,452.7452837032107,584.163451248474,452.7452837032107,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,619.5202249877507,491.0399576071894,632.9847496039877,569.4773099106133,false,True,False,False,False,False
Yamamoto,FS,588.0,423.0,625.2608967456567,503.36930267805127,639.3508814502825,619.7281860748548,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,628.7613634464088,444.33111267316576,652.3142994225096,517.2831326234939,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,650.3473657235721,488.5171319423925,650.3473657235721,488.5171319423925,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,585.0406469321312,381.2207833430856,585.0406469321312,381.2207833430856,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,621.5857372148222,402.37002505217936,621.5857372148222,402.37002505217936,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,620.3264085392389,457.6999555313158,642.1104333446838,571.2742414465887,SINGLE,False,False,False,False,False
Yamamoto,FS,588.0,423.0,617.752401598256,501.25589864691415,616.2016715219664,584.9688492453544,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,571.1942222344337,472.045594319538,564.0152820933843,542.3691063138992,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,580.8168656122654,533.7280177839492,573.6405684652882,569.1571853821874,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,631.5069590835636,374.3225951387185,631.5069590835636,374.3225951387185,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,636.7423838039032,397.13654986891765,636.7423838039032,397.13654986891765,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,717.4346084840254,501.6948231202511,717.4346084840254,501.6948231202511,false,False,False,False,True,False
Yamamoto,FC,588.0,423.0,687.3782460539817,539.7035897713369,687.3782460539817,539.7035897713369,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,682.8726913510078,490.0848179103224,682.8726913510078,490.0848179103224,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,573.256681830227,498.036819137423,566.9587645247805,579.4630274641412,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,565.1245230947121,517.8727332807063,565.1245230947121,517.8727332807063,false,False,False,True,False,True
Yamamoto,FF,588.0,423.0,661.3812402493222,529.8142307782451,661.3812402493222,529.8142307782451,false,True,False,False,False,True
rokisasaki,SI,598.0,404.0,609.7080060187658,437.99533484104893,609.7080060187658,437.99533484104893,false,False,False,True,False,True
rokisasaki,SI,598.0,404.0,586.8936358178335,616.82483045408,586.8936358178335,616.82483045408,false,False,False,False,True,False
rokisasaki,SI,598.0,404.0,603.848067991228,568.4740187623812,603.848067991228,568.4740187623812,false,False,False,True,False,True
rokisasaki,SI,598.0,404.0,596.791097741404,619.0757532911116,596.791097741404,619.0757532911116,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,616.8528615493933,525.232572425599,616.7683234188922,559.2733832628477,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,533.4410950910417,509.4874581663907,517.6182430963263,540.9551448280082,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,562.0880522021764,479.2837606607372,551.0192207102049,552.6992070849881,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,538.9107798739561,424.9665047705403,538.9107798739561,424.9665047705403,false,False,False,True,False,False
Yamamoto,FC,588.0,423.0,699.6564199234982,480.8208444775335,699.6564199234982,480.8208444775335,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,593.1927300360751,457.07667782158376,593.1927300360751,457.07667782158376,false,True,False,False,False,True
Yamamoto,FC,588.0,423.0,693.9886292257186,483.7091900938097,693.9886292257186,483.7091900938097,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,649.4111671203814,561.6232731812253,649.4111671203814,561.6232731812253,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,622.7394247834937,483.8314487938738,646.14952585587,615.0151482864051,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,598.3075510358652,551.4979773884277,586.2118874440304,655.8255520827682,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,625.1801016043543,446.4258333062991,625.1801016043543,446.4258333062991,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,630.6004480586593,511.1915603919838,636.722307491876,542.937737673754,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,571.8552661616269,473.0282108921293,560.9757005586147,596.9318563030243,false,False,False,False,True,False
Yamamoto,FF,588.0,423.0,540.6183628140745,412.7836511519059,540.6183628140745,412.7836511519059,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,611.9853781901251,493.50658644985134,622.2312351025106,572.9976109521267,false,False,False,True,False,False
Yamamoto,FC,588.0,423.0,653.4506176472615,430.4747685723138,653.4506176472615,430.4747685723138,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,622.6517741442071,567.3838805463366,622.6517741442071,567.3838805463366,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,575.1582389910714,450.2181886153684,575.1582389910714,450.2181886153684,false,False,False,True,False,True
Yamamoto,FC,588.0,423.0,709.4964590369157,499.2764534557806,709.4964590369157,499.2764534557806,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,626.7833131850236,531.3242448440426,626.7833131850236,531.3242448440426,false,True,False,False,False,True
chrissale,FF,701.0,449.0,549.0653850053681,545.6915490699515,549.0653850053681,545.6915490699515,false,False,False,False,True,False
chrissale,FF,701.0,449.0,581.1049131946053,505.51344684555494,581.1049131946053,505.51344684555494,false,True,False,False,False,True
chrissale,FF,701.0,449.0,685.5084459356353,509.0741827810828,685.5084459356353,509.0741827810828,false,False,False,True,False,True
chrissale,SL,701.0,449.0,625.2995560275549,489.478877445041,473.22322228502964,600.6636526807993,false,False,False,False,True,False
chrissale,CH,701.0,449.0,661.2877853925501,537.7110180434272,652.3940040092871,620.2484714517985,false,False,False,True,False,False
chrissale,FF,701.0,449.0,530.4515919731933,550.415643479814,530.4515919731933,550.415643479814,false,False,False,False,True,False
chrissale,FF,701.0,449.0,622.3829075476458,439.2536591796221,622.3829075476458,439.2536591796221,false,False,False,True,False,True
chrissale,FF,701.0,449.0,596.9801409820532,437.2541351856976,596.9801409820532,437.2541351856976,false,True,False,False,False,True
chrissale,FF,701.0,449.0,653.9576118013284,422.3880820679051,653.9576118013284,422.3880820679051,false,False,False,True,False,True
chrissale,CH,701.0,449.0,686.5010349747614,520.632350116987,689.6366744090952,595.0214495092978,false,False,False,False,True,False
chrissale,CH,701.0,449.0,680.7652020643002,534.1287201016492,681.1642347953062,614.9570336668936,false,False,False,False,True,False
chrissale,FF,701.0,449.0,698.4172125809965,397.58801913937873,698.4172125809965,397.58801913937873,false,False,False,False,True,False
chrissale,CH,701.0,449.0,674.7485356381062,531.7667177454574,672.5946063622371,574.3383019761721,false,False,False,False,True,False
chrissale,FF,701.0,449.0,712.1294641206824,482.51449262569673,712.1294641206824,482.51449262569673,false,False,False,True,False,False
chrissale,FF,701.0,449.0,620.9195108127778,398.8114936461702,620.9195108127778,398.8114936461702,false,True,False,False,False,True
chrissale,FF,701.0,449.0,650.2583867572844,472.1963283161112,650.2583867572844,472.1963283161112,false,True,False,False,False,True
chrissale,FF,701.0,449.0,584.6679784867151,527.8719070934075,584.6679784867151,527.8719070934075,false,True,False,False,False,True
chrissale,CH,701.0,449.0,681.4993374058827,518.5953825987855,682.2486313331761,592.0126302911273,false,False,False,False,True,False
chrissale,SL,701.0,449.0,687.5237661461265,500.61799560908725,591.1354886234234,621.7718140416428,false,False,False,False,True,False
chrissale,FF,701.0,449.0,593.4036295144978,383.4587257751015,593.4036295144978,383.4587257751015,false,False,False,False,True,False
chrissale,FF,701.0,449.0,534.1743056621009,540.3967393937114,534.1743056621009,540.3967393937114,false,False,False,False,True,False
chrissale,FF,701.0,449.0,551.4479922120398,505.33491416923994,551.4479922120398,505.33491416923994,false,True,False,False,False,False
chrissale,CH,701.0,449.0,684.4326836474416,492.7396277436838,686.5814979431183,553.8209107800421,false,True,False,False,False,True
chrissale,FF,701.0,449.0,544.8854815089705,411.0215300689207,544.8854815089705,411.0215300689207,false,False,False,False,True,False
chrissale,FF,701.0,449.0,553.2351833821734,536.1695872078141,553.2351833821734,536.1695872078141,false,True,False,False,False,False
chrissale,FF,701.0,449.0,650.0746964656291,470.50071507664876,650.0746964656291,470.50071507664876,false,True,False,False,False,True
